SNID,redshift,type,code,sample
6065.0,0.34288535,91bg,67.0,train
2378.0,0.47068843,91bg,67.0,train
5131.0,0.2105471,91bg,67.0,train
1382.0,0.4334921,91bg,67.0,train
2870.0,0.5698953,91bg,67.0,train
3149.0,0.5219456,91bg,67.0,train
692.0,0.32829365,91bg,67.0,train
5565.0,0.2562018,91bg,67.0,train
1512.0,0.48707154,91bg,67.0,train
3999.0,0.45850617,91bg,67.0,train
4994.0,0.4536804,91bg,67.0,train
7429.0,0.52153355,91bg,67.0,train
8560.0,0.45229295,91bg,67.0,train
312.0,0.38306054,91bg,67.0,train
1974.0,0.37897375,91bg,67.0,train
1104.0,0.40394968,91bg,67.0,train
372.0,0.4446701,91bg,67.0,train
7213.0,0.51766396,91bg,67.0,train
5295.0,0.47651693,91bg,67.0,train
1044.0,0.30906984,91bg,67.0,train
5981.0,0.48419288,91bg,67.0,train
5877.0,0.15527736,91bg,67.0,train
2576.0,0.45465192,91bg,67.0,train
7499.0,0.43487656,91bg,67.0,train
3796.0,0.34935293,91bg,67.0,train
7489.0,0.27381617,91bg,67.0,train
4296.0,0.42909512,91bg,67.0,train
7313.0,0.46288317,91bg,67.0,train
8335.0,0.38653573,91bg,67.0,train
4511.0,0.42734733,91bg,67.0,train
5931.0,0.49187323,91bg,67.0,train
2571.0,0.42885923,91bg,67.0,train
3005.0,0.4524107,91bg,67.0,train
5441.0,0.34234813,91bg,67.0,train
3165.0,0.4158683,91bg,67.0,train
8508.0,0.3259752,91bg,67.0,train
4415.0,0.16649875,91bg,67.0,train
4117.0,0.45998558,91bg,67.0,train
2738.0,0.3648411,91bg,67.0,train
823.0,0.4663685,91bg,67.0,train
2184.0,0.39634916,91bg,67.0,train
941.0,0.46912146,91bg,67.0,train
7802.0,0.38465393,91bg,67.0,train
6447.0,0.33858275,91bg,67.0,train
2220.0,0.51216763,91bg,67.0,train
2331.0,0.3618027,91bg,67.0,train
1987.0,0.46426973,91bg,67.0,train
7041.0,0.25871807,91bg,67.0,train
4901.0,0.46694994,91bg,67.0,train
7674.0,0.45245335,91bg,67.0,train
1176.0,0.26321724,91bg,67.0,train
599.0,0.45256007,91bg,67.0,train
4547.0,0.4657011,91bg,67.0,train
1259.0,0.38432708,91bg,67.0,train
8674.0,0.5652366,91bg,67.0,train
7448.0,0.51762295,91bg,67.0,train
5903.0,0.35139933,91bg,67.0,train
4952.0,0.416131,91bg,67.0,train
8461.0,0.30835830000000003,91bg,67.0,train
2881.0,0.28846008,91bg,67.0,train
7268.0,0.5619366,91bg,67.0,train
8496.0,0.44313958,91bg,67.0,train
864.0,0.45527104,91bg,67.0,train
2785.0,0.44334844,91bg,67.0,train
6703.0,0.51411146,91bg,67.0,train
1680.0,0.07248128,91bg,67.0,train
4918.0,0.42672634,91bg,67.0,train
4109.0,0.37213048,91bg,67.0,train
2963.0,0.547048,91bg,67.0,train
6036.0,0.31809068,91bg,67.0,train
2776.0,0.51573217,91bg,67.0,train
7671.0,0.42222783,91bg,67.0,train
4854.0,0.4570231,91bg,67.0,train
7943.0,0.40846202,91bg,67.0,train
8659.0,0.30488059999999995,91bg,67.0,train
5162.0,0.4600116,91bg,67.0,train
3945.0,0.47269,91bg,67.0,train
635.0,0.3836649,91bg,67.0,train
1212.0,0.41093764,91bg,67.0,train
6026.0,0.45800704,91bg,67.0,train
7461.0,0.41562542,91bg,67.0,train
2751.0,0.31841934,91bg,67.0,train
2181.0,0.47257718,91bg,67.0,train
2693.0,0.5195436999999999,91bg,67.0,train
4835.0,0.48786014,91bg,67.0,train
2527.0,0.48648435,91bg,67.0,train
6315.0,0.46197706,91bg,67.0,train
6587.0,0.34228656,91bg,67.0,train
4703.0,0.40479723,91bg,67.0,train
4696.0,0.31835175,91bg,67.0,train
7548.0,0.38930237,91bg,67.0,train
4919.0,0.37935233,91bg,67.0,train
7716.0,0.41068324,91bg,67.0,train
4001.0,0.48885497,91bg,67.0,train
2657.0,0.4317477,91bg,67.0,train
6034.0,0.36681706,91bg,67.0,train
208.0,0.480121,91bg,67.0,train
5485.0,0.42391777,91bg,67.0,train
3743.0,0.3989151,91bg,67.0,train
2813.0,0.5055985,91bg,67.0,train
7543.0,0.22668925,91bg,67.0,train
8973.0,0.20162554,91bg,67.0,train
8574.0,0.274908,91bg,67.0,train
7045.0,0.41326016,91bg,67.0,train
8156.0,0.48272756,91bg,67.0,train
7976.0,0.38129926,91bg,67.0,train
7595.0,0.51631314,91bg,67.0,train
5327.0,0.32414126,91bg,67.0,train
5990.0,0.46698406,91bg,67.0,train
4173.0,0.5287476,91bg,67.0,train
7356.0,0.36712873,91bg,67.0,train
6253.0,0.43216175,91bg,67.0,train
8692.0,0.49550265,91bg,67.0,train
6443.0,0.38667616,91bg,67.0,train
531.0,0.318764,91bg,67.0,train
885.0,0.42260253,91bg,67.0,train
203.0,0.2045237,91bg,67.0,train
8291.0,0.3630378,91bg,67.0,train
793.0,0.4899598,91bg,67.0,train
1052.0,0.5341169,91bg,67.0,train
5399.0,0.48123643,91bg,67.0,train
5439.0,0.49282143,91bg,67.0,train
7179.0,0.41379726,91bg,67.0,train
7961.0,0.47741562,91bg,67.0,train
3092.0,0.44901943,91bg,67.0,train
4475.0,0.13207567,91bg,67.0,train
2811.0,0.46509328,91bg,67.0,train
145.0,0.34823665,Ia,90.0,train
5251.0,0.33667812,Ia,90.0,train
6932.0,0.4648032999999999,Ia,90.0,train
287.0,0.29268643,Ia,90.0,train
7225.0,0.3386757,Ia,90.0,train
6476.0,0.49413928,Ia,90.0,train
3754.0,0.37842488,Ia,90.0,train
406.0,0.5209626,Ia,90.0,train
5147.0,0.41637385,Ia,90.0,train
8932.0,0.4492435,Ia,90.0,train
702.0,0.3973912,Ia,90.0,train
8343.0,0.2914248,Ia,90.0,train
618.0,0.49381456,Ia,90.0,train
8931.0,0.2845626,Ia,90.0,train
109.0,0.3985437,Ia,90.0,train
3119.0,0.49465528,Ia,90.0,train
7947.0,0.28170446,Ia,90.0,train
8180.0,0.3507728,Ia,90.0,train
4151.0,0.51332587,Ia,90.0,train
844.0,0.44726592,Ia,90.0,train
4095.0,0.4445101,Ia,90.0,train
7302.0,0.4032099,Ia,90.0,train
7211.0,0.1963055,Ia,90.0,train
2139.0,0.20028013,Ia,90.0,train
8883.0,0.253804,Ia,90.0,train
2420.0,0.39305308,Ia,90.0,train
3895.0,0.4477839,Ia,90.0,train
8686.0,0.3946801,Ia,90.0,train
5254.0,0.45051587,Ia,90.0,train
1097.0,0.2845517,Ia,90.0,train
7030.0,0.3121005,Ia,90.0,train
4935.0,0.46289217,Ia,90.0,train
2761.0,0.41178873,Ia,90.0,train
8188.0,0.3937457,Ia,90.0,train
1502.0,0.28450003,Ia,90.0,train
3069.0,0.49392435,Ia,90.0,train
1158.0,0.41850528,Ia,90.0,train
5716.0,0.403169,Ia,90.0,train
3636.0,0.48662373,Ia,90.0,train
5742.0,0.49813622,Ia,90.0,train
6792.0,0.23013142,Ia,90.0,train
5897.0,0.48755226,Ia,90.0,train
3036.0,0.33576813,Ia,90.0,train
6607.0,0.45876008,Ia,90.0,train
1924.0,0.2415116,Ia,90.0,train
1856.0,0.43237096,Ia,90.0,train
8436.0,0.34665394,Ia,90.0,train
6031.0,0.34443828,Ia,90.0,train
5021.0,0.42844376,Ia,90.0,train
660.0,0.4462859,Ia,90.0,train
4276.0,0.50956774,Ia,90.0,train
2591.0,0.14027305,Ia,90.0,train
2797.0,0.42817682,Ia,90.0,train
7123.0,0.39365965,Ia,90.0,train
2816.0,0.42510682,Ia,90.0,train
8797.0,0.28470322,Ia,90.0,train
8285.0,0.51276505,Ia,90.0,train
3112.0,0.5131314,Ia,90.0,train
3129.0,0.35699767,Ia,90.0,train
6967.0,0.25599036,Ia,90.0,train
6889.0,0.399149,Ia,90.0,train
2876.0,0.38305655,Ia,90.0,train
4185.0,0.35957342,Ia,90.0,train
1569.0,0.49390122,Ia,90.0,train
6202.0,0.4532923,Ia,90.0,train
232.0,0.45597607,Ia,90.0,train
7956.0,0.22012006,Ia,90.0,train
472.0,0.28739673,Ia,90.0,train
5601.0,0.29915172,Ia,90.0,train
6631.0,0.4820086,Ia,90.0,train
5610.0,0.4402372000000001,Ia,90.0,train
44.0,0.47922024,Ia,90.0,train
6422.0,0.45626575,Ia,90.0,train
2094.0,0.2378576,Ia,90.0,train
8865.0,0.48734155,Ia,90.0,train
5042.0,0.40820268,Ia,90.0,train
5202.0,0.13674696,Ia,90.0,train
8556.0,0.26591736,Ia,90.0,train
3356.0,0.14245866,Ia,90.0,train
7437.0,0.20202695,Ia,90.0,train
7475.0,0.4375789000000001,Ia,90.0,train
3080.0,0.39195454,Ia,90.0,train
3452.0,0.48946083,Ia,90.0,train
446.0,0.481251,Ia,90.0,train
7750.0,0.4475009,Ia,90.0,train
2017.0,0.49113184,Ia,90.0,train
5393.0,0.36668715,Ia,90.0,train
5683.0,0.48974317,Ia,90.0,train
5807.0,0.13605964,Ia,90.0,train
8742.0,0.50105304,Ia,90.0,train
8730.0,0.14230229,Ia,90.0,train
5461.0,0.4013682,Ia,90.0,train
3343.0,0.5071673,Ia,90.0,train
6331.0,0.4101083,Ia,90.0,train
7025.0,0.4159572,Ia,90.0,train
4538.0,0.48636127,Ia,90.0,train
7320.0,0.4512847,Ia,90.0,train
2958.0,0.47286636,Ia,90.0,train
3978.0,0.32242963,Ia,90.0,train
3330.0,0.19992872,Ia,90.0,train
2619.0,0.29869214,Ia,90.0,train
3405.0,0.27360296,Ia,90.0,train
1083.0,0.28264078,Ia,90.0,train
6811.0,0.38105905,Ia,90.0,train
294.0,0.36179405,Ia,90.0,train
8663.0,0.44531593,Ia,90.0,train
1958.0,0.31808677,Ia,90.0,train
645.0,0.30292282,Ia,90.0,train
7018.0,0.37143236,Ia,90.0,train
6867.0,0.36412933,Ia,90.0,train
3842.0,0.27874863,Ia,90.0,train
3761.0,0.38579068,Ia,90.0,train
7128.0,0.36363232,Ia,90.0,train
7497.0,0.4581023,Ia,90.0,train
839.0,0.3915573,Ia,90.0,train
1526.0,0.18669398,Ia,90.0,train
1819.0,0.49325502,Ia,90.0,train
1467.0,0.39673162,Ia,90.0,train
4782.0,0.20162572,Ia,90.0,train
7005.0,0.44955426,Ia,90.0,train
3757.0,0.3213231,Ia,90.0,train
3323.0,0.3646331,Ia,90.0,train
7409.0,0.21968484,Ia,90.0,train
293.0,0.4777663,Ia,90.0,train
6964.0,0.39385316,Ia,90.0,train
7224.0,0.4391481,Ia,90.0,train
4085.0,0.4711199,Ia,90.0,train
4831.0,0.36913452,Ia,90.0,train
462.0,0.33580515,Ia,90.0,train
6715.0,0.47391507,Ia,90.0,train
3802.0,0.3377528,Ia,90.0,train
4036.0,0.46052146,Ia,90.0,train
4384.0,0.21572977,Ia,90.0,train
2422.0,0.20578207,Ia,90.0,train
2403.0,0.48296258,Ia,90.0,train
2532.0,0.4014389,Ia,90.0,train
6589.0,0.09829602,Ia,90.0,train
3750.0,0.36391044,Ia,90.0,train
2342.0,0.20061207,Ia,90.0,train
1488.0,0.43910843,Ia,90.0,train
3793.0,0.42817244,Ia,90.0,train
2115.0,0.46500638,Ia,90.0,train
5698.0,0.39822987,Ia,90.0,train
4427.0,0.20965333,Ia,90.0,train
4318.0,0.4576794,Ia,90.0,train
8813.0,0.16924360000000002,Ia,90.0,train
8879.0,0.4454898,Ia,90.0,train
3185.0,0.37242654,Ia,90.0,train
505.0,0.35616633,Ia,90.0,train
6018.0,0.31023344,Ia,90.0,train
1664.0,0.52166116,Ia,90.0,train
8340.0,0.36368582,Ia,90.0,train
5078.0,0.36522064,Ia,90.0,train
3511.0,0.44283494,Ia,90.0,train
102.0,0.43399444,Ia,90.0,train
429.0,0.42391267,Ia,90.0,train
4107.0,0.20890686,Ia,90.0,train
4612.0,0.2135694,Ia,90.0,train
8372.0,0.4583847,Ia,90.0,train
1552.0,0.52300066,Ia,90.0,train
1162.0,0.17034377,Ia,90.0,train
1968.0,0.46612754,Ia,90.0,train
5587.0,0.37309542,Ia,90.0,train
3339.0,0.30126002,Ia,90.0,train
291.0,0.51346505,Ia,90.0,train
6942.0,0.36361352,Ia,90.0,train
1466.0,0.39796364,Ia,90.0,train
6270.0,0.34004256,Ia,90.0,train
8326.0,0.3381805,Ia,90.0,train
1863.0,0.51314485,Ia,90.0,train
524.0,0.5028595,Ia,90.0,train
6355.0,0.46848702,Ia,90.0,train
7277.0,0.24813125,Ia,90.0,train
8661.0,0.2829578,Ia,90.0,train
2133.0,0.47447404,Ia,90.0,train
6993.0,0.4978744000000001,Ia,90.0,train
2187.0,0.4730452,Ia,90.0,train
6127.0,0.49269685,Ia,90.0,train
6622.0,0.32572356,Ia,90.0,train
3932.0,0.39012197,Ia,90.0,train
8256.0,0.22261582,Ia,90.0,train
1122.0,0.24976578,Ia,90.0,train
5138.0,0.51905674,Ia,90.0,train
4555.0,0.3338341,Ia,90.0,train
4255.0,0.44055268,Ia,90.0,train
5408.0,0.37602103,Ia,90.0,train
5491.0,0.4060609000000001,Ia,90.0,train
2161.0,0.42619735,Ia,90.0,train
2868.0,0.33242595,Ia,90.0,train
5954.0,0.4358047,Ia,90.0,train
855.0,0.5019563,Ia,90.0,train
194.0,0.15927775,Ia,90.0,train
6229.0,0.38495967,Ia,90.0,train
8957.0,0.3129538,Ia,90.0,train
7833.0,0.39556864,Ia,90.0,train
8059.0,0.4354745,Ia,90.0,train
3252.0,0.23229717,Ia,90.0,train
7306.0,0.37608138,Ia,90.0,train
8304.0,0.36658442,Ia,90.0,train
4942.0,0.4907602,Ia,90.0,train
3980.0,0.30779827,Ia,90.0,train
6992.0,0.47691345,Ia,90.0,train
2991.0,0.51038945,Ia,90.0,train
7007.0,0.44107896,Ia,90.0,train
2083.0,0.3185033,Ia,90.0,train
6338.0,0.40333107,Ia,90.0,train
484.0,0.50638115,Ia,90.0,train
6738.0,0.34452185,Ia,90.0,train
357.0,0.294738,Ia,90.0,train
5017.0,0.5025985,Ia,90.0,train
8950.0,0.5168193,Ia,90.0,train
5774.0,0.45897737,Ia,90.0,train
3654.0,0.37981474,Ia,90.0,train
8939.0,0.47921348,Ia,90.0,train
4060.0,0.4577477,Ia,90.0,train
1472.0,0.47474846,Ia,90.0,train
6177.0,0.4909682,Ia,90.0,train
4461.0,0.25150144,Ia,90.0,train
8518.0,0.4062699,Ia,90.0,train
1719.0,0.4989202999999999,Ia,90.0,train
6656.0,0.47307873,Ia,90.0,train
128.0,0.4389333,Ia,90.0,train
3413.0,0.40708777,Ia,90.0,train
2562.0,0.38113734,Ia,90.0,train
8289.0,0.39501885,Ia,90.0,train
7900.0,0.46020922,Ia,90.0,train
2981.0,0.4884173,Ia,90.0,train
483.0,0.15940695,Ia,90.0,train
3181.0,0.20238526,Ia,90.0,train
3460.0,0.18569724,Ia,90.0,train
4106.0,0.41542655,Ia,90.0,train
7358.0,0.5125804,Ia,90.0,train
3916.0,0.46669024,Ia,90.0,train
7804.0,0.18461747,Ia,90.0,train
7790.0,0.3803633,Ia,90.0,train
6042.0,0.43782064,Ia,90.0,train
2865.0,0.4434702999999999,Ia,90.0,train
758.0,0.4920287999999999,Ia,90.0,train
4578.0,0.4944339,Ia,90.0,train
1139.0,0.45124757,Ia,90.0,train
1516.0,0.47101283,Ia,90.0,train
1926.0,0.4055413,Ia,90.0,train
7428.0,0.5142646,Ia,90.0,train
4288.0,0.4554776,Ia,90.0,train
2429.0,0.22460704,Ia,90.0,train
5342.0,0.40974292,Ia,90.0,train
1870.0,0.45692378,Ia,90.0,train
8510.0,0.3649156,Ia,90.0,train
6307.0,0.42203212,Ia,90.0,train
656.0,0.3476373,Ia,90.0,train
1941.0,0.28919947,Ia,90.0,train
4930.0,0.489295,Ia,90.0,train
5187.0,0.37827292,Ia,90.0,train
6768.0,0.3236338,Ia,90.0,train
2088.0,0.39966533,Ia,90.0,train
1567.0,0.47304675,Ia,90.0,train
3569.0,0.41422984,Ia,90.0,train
6605.0,0.4527802,Ia,90.0,train
7873.0,0.24525362,Ia,90.0,train
1263.0,0.5023675999999999,Ia,90.0,train
4973.0,0.3664514,Ia,90.0,train
7560.0,0.17760487,Ia,90.0,train
7317.0,0.43301582,Ia,90.0,train
5938.0,0.38955694,Ia,90.0,train
3877.0,0.13006997,Ia,90.0,train
6561.0,0.37133533,Ia,90.0,train
8709.0,0.5161856,Ia,90.0,train
7276.0,0.34961122,Ia,90.0,train
8662.0,0.35780182,Ia,90.0,train
1110.0,0.32414940000000003,Ia,90.0,train
1256.0,0.48793814,Ia,90.0,train
2488.0,0.5097545,Ia,90.0,train
4074.0,0.4262372,Ia,90.0,train
6514.0,0.48463368,Ia,90.0,train
6874.0,0.5141753,Ia,90.0,train
136.0,0.46830076,Ia,90.0,train
6724.0,0.4975144,Ia,90.0,train
37.0,0.49352464,Ia,90.0,train
4203.0,0.22277243,Ia,90.0,train
6249.0,0.37655637,Ia,90.0,train
3163.0,0.46980324,Ia,90.0,train
1390.0,0.3682429,Ia,90.0,train
4373.0,0.33362707,Ia,90.0,train
8226.0,0.41667354,Ia,90.0,train
6313.0,0.41712132,Ia,90.0,train
2236.0,0.44854409,Ia,90.0,train
281.0,0.34722814,Ia,90.0,train
5655.0,0.5049266,Ia,90.0,train
6209.0,0.3864618,Ia,90.0,train
3375.0,0.39001444,Ia,90.0,train
8660.0,0.462686,Ia,90.0,train
5729.0,0.31766674,Ia,90.0,train
16.0,0.3075402,Ia,90.0,train
6203.0,0.3889841,Ia,90.0,train
2495.0,0.29160744,Ia,90.0,train
6781.0,0.46101806,Ia,90.0,train
8831.0,0.45888773,Ia,90.0,train
8190.0,0.50239336,Ia,90.0,train
6771.0,0.21920349,Ia,90.0,train
6142.0,0.30137536,Ia,90.0,train
752.0,0.4161081,Ia,90.0,train
1301.0,0.21583974,Ia,90.0,train
207.0,0.49579245,Ia,90.0,train
2097.0,0.4775701,Ia,90.0,train
5084.0,0.43710834,Ia,90.0,train
3065.0,0.43144432,Ia,90.0,train
8243.0,0.5124297999999999,Ia,90.0,train
4361.0,0.3003061,Ia,90.0,train
6119.0,0.34824532,Ia,90.0,train
6623.0,0.42998356,Ia,90.0,train
5696.0,0.30804676,Ia,90.0,train
3692.0,0.35221264,Ia,90.0,train
4795.0,0.26562329999999995,Ia,90.0,train
6794.0,0.3106106,Ia,90.0,train
6151.0,0.23569997,Ia,90.0,train
2328.0,0.3958941,Ia,90.0,train
206.0,0.39076066,Ia,90.0,train
74.0,0.45781898,Ia,90.0,train
1271.0,0.44672805,Ia,90.0,train
2748.0,0.40616775,Ia,90.0,train
6557.0,0.49612507,Ia,90.0,train
4134.0,0.31937286,Ia,90.0,train
6977.0,0.33810675,Ia,90.0,train
2939.0,0.51039,Ia,90.0,train
8144.0,0.48960435,Ia,90.0,train
8635.0,0.45306277,Ia,90.0,train
2615.0,0.5049911,Ia,90.0,train
3226.0,0.23509867,Ia,90.0,train
5123.0,0.43833563,Ia,90.0,train
3271.0,0.4782544,Ia,90.0,train
6134.0,0.39451152,Ia,90.0,train
2901.0,0.23978865,Ia,90.0,train
3408.0,0.4978436,Ia,90.0,train
2832.0,0.40154564,Ia,90.0,train
1869.0,0.27857655,Ia,90.0,train
6877.0,0.32715827,Ia,90.0,train
1464.0,0.5118297,Ia,90.0,train
6484.0,0.4975759,Ia,90.0,train
2544.0,0.4653562,Ia,90.0,train
2395.0,0.34236503,Ia,90.0,train
3591.0,0.29499257,Ia,90.0,train
2.0,0.41431522,Ia,90.0,train
8016.0,0.4723401,Ia,90.0,train
5996.0,0.51798886,Ia,90.0,train
7056.0,0.4203310000000001,Ia,90.0,train
872.0,0.3779471,Ia,90.0,train
8628.0,0.35238573,Ia,90.0,train
1591.0,0.38022104,Ia,90.0,train
7493.0,0.21719107,Ia,90.0,train
4896.0,0.25004512,Ia,90.0,train
8346.0,0.40305352,Ia,90.0,train
6182.0,0.44980636,Ia,90.0,train
355.0,0.48975217,Ia,90.0,train
8491.0,0.25236425,Ia,90.0,train
8416.0,0.4448894000000001,Ia,90.0,train
8544.0,0.4810747,Ia,90.0,train
6117.0,0.20078908,Ia,90.0,train
3284.0,0.5096281,Ia,90.0,train
3382.0,0.37598556,Ia,90.0,train
8427.0,0.26629934,Ia,90.0,train
2702.0,0.4508041,Ia,90.0,train
4080.0,0.26146004,Ia,90.0,train
6742.0,0.28163916,Ia,90.0,train
4690.0,0.4303871,Ia,90.0,train
6500.0,0.5007028,Ia,90.0,train
1876.0,0.43719798,Ia,90.0,train
306.0,0.40140298,Ia,90.0,train
2114.0,0.34277534,Ia,90.0,train
1560.0,0.47969002,Ia,90.0,train
1371.0,0.38832802,Ia,90.0,train
2662.0,0.30085772,Ia,90.0,train
288.0,0.49022937,Ia,90.0,train
2131.0,0.27665982,Ia,90.0,train
8259.0,0.5200099,Ia,90.0,train
3434.0,0.33071983,Ia,90.0,train
3859.0,0.13986120000000002,Ia,90.0,train
1588.0,0.51598835,Ia,90.0,train
8671.0,0.16683482,Ia,90.0,train
4921.0,0.46810022,Ia,90.0,train
7604.0,0.4170142,Ia,90.0,train
5891.0,0.36196926,Ia,90.0,train
1816.0,0.38063738,Ia,90.0,train
7786.0,0.3835001,Ia,90.0,train
5752.0,0.2564813,Ia,90.0,train
4293.0,0.44225314,Ia,90.0,train
5205.0,0.34062833,Ia,90.0,train
2817.0,0.45287424,Ia,90.0,train
2515.0,0.4347239000000001,Ia,90.0,train
4982.0,0.5154846,Ia,90.0,train
6452.0,0.4935144,Ia,90.0,train
6266.0,0.45559725,Ia,90.0,train
8719.0,0.48083636,Ia,90.0,train
4355.0,0.4654547000000001,Ia,90.0,train
865.0,0.41574103,Ia,90.0,train
8808.0,0.42251682,Ia,90.0,train
5712.0,0.48812836,Ia,90.0,train
3567.0,0.38234305,Ia,90.0,train
4323.0,0.1374258,Ia,90.0,train
653.0,0.45883235,Ia,90.0,train
1695.0,0.42833573,Ia,90.0,train
2337.0,0.24950935,Ia,90.0,train
5191.0,0.41047075,Ia,90.0,train
4828.0,0.4081395,Ia,90.0,train
8280.0,0.46553287,Ia,90.0,train
5521.0,0.4201959,Ia,90.0,train
942.0,0.45131913,Ia,90.0,train
689.0,0.34015247,Ia,90.0,train
6677.0,0.3979827,Ia,90.0,train
7115.0,0.2373208,Ia,90.0,train
1951.0,0.52087694,Ia,90.0,train
2303.0,0.34041740000000004,Ia,90.0,train
6493.0,0.47717068,Ia,90.0,train
1481.0,0.2352313,Ia,90.0,train
7517.0,0.30462384,Ia,90.0,train
4003.0,0.49782562,Ia,90.0,train
7752.0,0.47203574,Ia,90.0,train
3759.0,0.43780863,Ia,90.0,train
8809.0,0.3264264,Ia,90.0,train
7067.0,0.39823765,Ia,90.0,train
706.0,0.407682,Ia,90.0,train
6491.0,0.389508,Ia,90.0,train
2254.0,0.47084415,Ia,90.0,train
610.0,0.17776018,Ia,90.0,train
7906.0,0.458934,Ia,90.0,train
8410.0,0.259727,Ia,90.0,train
7068.0,0.37056756,Ia,90.0,train
8292.0,0.21465117,Ia,90.0,train
2001.0,0.43906274,Ia,90.0,train
6851.0,0.3749927,Ia,90.0,train
2364.0,0.5112082,Ia,90.0,train
1508.0,0.45460135,Ia,90.0,train
5818.0,0.39591253,Ia,90.0,train
6345.0,0.5099923,Ia,90.0,train
5825.0,0.39297247,Ia,90.0,train
1109.0,0.4380435,Ia,90.0,train
272.0,0.42454025,Ia,90.0,train
8254.0,0.3574131,Ia,90.0,train
7222.0,0.3682178,Ia,90.0,train
6888.0,0.43249655,Ia,90.0,train
6264.0,0.4742043,Ia,90.0,train
6663.0,0.47465363,Ia,90.0,train
2956.0,0.48534915,Ia,90.0,train
276.0,0.3244812,Ia,90.0,train
428.0,0.24321634,Ia,90.0,train
5074.0,0.43359587,Ia,90.0,train
8012.0,0.50549346,Ia,90.0,train
3164.0,0.40967172,Ia,90.0,train
2197.0,0.15658362,Ia,90.0,train
705.0,0.43900096,Ia,90.0,train
8396.0,0.4512173,Ia,90.0,train
5869.0,0.20599374,Ia,90.0,train
8776.0,0.3833436,Ia,90.0,train
1918.0,0.4855241,Ia,90.0,train
5016.0,0.2134363,Ia,90.0,train
1776.0,0.39559984,Ia,90.0,train
2769.0,0.3679666,Ia,90.0,train
4937.0,0.27370626,Ia,90.0,train
5907.0,0.38070825,Ia,90.0,train
854.0,0.40098363,Ia,90.0,train
6335.0,0.24956398,Ia,90.0,train
3313.0,0.29294002,Ia,90.0,train
8264.0,0.24567771,Ia,90.0,train
3139.0,0.4980765,Ia,90.0,train
2945.0,0.35973546,Ia,90.0,train
6469.0,0.24835245,Ia,90.0,train
2810.0,0.266751,Ia,90.0,train
4914.0,0.4928769,Ia,90.0,train
5149.0,0.39520603,Ia,90.0,train
8006.0,0.46778038,Ia,90.0,train
7034.0,0.5055558,Ia,90.0,train
6850.0,0.48912787,Ia,90.0,train
8357.0,0.4158523,Ia,90.0,train
934.0,0.25284678,Ia,90.0,train
7661.0,0.17175247,Ia,90.0,train
3781.0,0.43720946,Ia,90.0,train
6704.0,0.1969204,Ia,90.0,train
3775.0,0.4679902,Ia,90.0,train
3937.0,0.15082978,Ia,90.0,train
4862.0,0.35771176,Ia,90.0,train
362.0,0.51856935,Ia,90.0,train
1497.0,0.40858078,Ia,90.0,train
7677.0,0.06471041,Ia,90.0,train
629.0,0.485134,Ia,90.0,train
1446.0,0.52033263,Ia,90.0,train
8825.0,0.39701918,Ia,90.0,train
2321.0,0.29711273,Ia,90.0,train
6224.0,0.4434831,Ia,90.0,train
4986.0,0.3524859,Ia,90.0,train
4468.0,0.3276152,Ia,90.0,train
71.0,0.27711493,Ia,90.0,train
1986.0,0.21825647,Ia,90.0,train
1724.0,0.50334686,Ia,90.0,train
2044.0,0.14696723,Ia,90.0,train
6716.0,0.50516,Ia,90.0,train
6685.0,0.48823744,Ia,90.0,train
7458.0,0.41096783,Ia,90.0,train
3306.0,0.48314062,Ia,90.0,train
8329.0,0.4280588,Ia,90.0,train
6291.0,0.3437946,Ia,90.0,train
5736.0,0.5043652,Ia,90.0,train
1221.0,0.36652425,Ia,90.0,train
6841.0,0.43340507,Ia,90.0,train
3138.0,0.26134518,Ia,90.0,train
6585.0,0.5079109,Ia,90.0,train
2977.0,0.4913851,Ia,90.0,train
4523.0,0.3640095,Ia,90.0,train
2599.0,0.50247556,Ia,90.0,train
6164.0,0.48831207,Ia,90.0,train
7889.0,0.2808912,Ia,90.0,train
1099.0,0.33041257,Ia,90.0,train
6872.0,0.49367255,Ia,90.0,train
5940.0,0.3605559,Ia,90.0,train
5151.0,0.52095854,Ia,90.0,train
4931.0,0.38368556,Ia,90.0,train
835.0,0.49907693,Ia,90.0,train
2226.0,0.49404174,Ia,90.0,train
900.0,0.28550828,Ia,90.0,train
4715.0,0.3627787,Ia,90.0,train
8677.0,0.46880665,Ia,90.0,train
2523.0,0.47476974,Ia,90.0,train
3395.0,0.18871349,Ia,90.0,train
5498.0,0.45271012,Ia,90.0,train
6478.0,0.43978032,Ia,90.0,train
8581.0,0.43795553,Ia,90.0,train
6690.0,0.1726914,Ia,90.0,train
4005.0,0.33685654,Ia,90.0,train
4842.0,0.33774507,Ia,90.0,train
8840.0,0.37374952,Ia,90.0,train
2231.0,0.26691434,Ia,90.0,train
3433.0,0.13629954,Ia,90.0,train
6714.0,0.4529719,Ia,90.0,train
4730.0,0.4422373,Ia,90.0,train
7818.0,0.22956765,Ia,90.0,train
363.0,0.4969621,Ia,90.0,train
503.0,0.28724596,Ia,90.0,train
8431.0,0.38512713,Ia,90.0,train
5975.0,0.304238,Ia,90.0,train
5121.0,0.05813077,Ia,90.0,train
5353.0,0.26814740000000004,Ia,90.0,train
1894.0,0.36820716,Ia,90.0,train
